N	phi	epsd	delta	epsY	lamb	S	q
8000.0	0.01	5.35	0.13	0.73	2.24	0.9629809613320346	0.016165200153030725
8000.0	0.01	5.35	0.13	0.73	2.24	0.9667842849932071	0.01658507548168087
8000.0	0.01	5.35	0.13	0.73	2.24	0.955087447010108	0.017004950810331022
8000.0	0.01	5.35	0.13	0.73	2.24	0.9464580746050731	0.01742482613898117
8000.0	0.01	5.35	0.13	0.73	2.24	0.9286817895761562	0.017844701467631317
8000.0	0.01	5.35	0.13	0.73	2.24	0.919886273644299	0.018264576796281465
8000.0	0.01	5.35	0.13	0.73	2.24	0.9218418550834446	0.018684452124931618
8000.0	0.01	5.35	0.13	0.73	2.24	0.9085497387378332	0.019104327453581763
8000.0	0.01	5.35	0.13	0.73	2.24	0.9117918495410972	0.019524202782231912
8000.0	0.01	5.35	0.13	0.73	2.24	0.9124409302898014	0.01994407811088206
8000.0	0.01	5.35	0.13	0.73	2.24	0.898268874104146	0.020363953439532213
8000.0	0.01	5.35	0.13	0.73	2.24	0.9259486939091979	0.02078382876818236
8000.0	0.01	5.35	0.13	0.73	2.24	0.9180896917102329	0.021203704096832508
8000.0	0.01	5.35	0.13	0.73	2.24	0.8956450504637925	0.021623579425482656
8000.0	0.01	5.35	0.13	0.73	2.24	0.9095692299541486	0.022043454754132802
8000.0	0.01	5.35	0.13	0.73	2.24	0.9057763087707642	0.022463330082782954
8000.0	0.01	5.35	0.13	0.73	2.24	0.9108344793198272	0.022883205411433103
8000.0	0.01	5.35	0.13	0.73	2.24	0.9053679446824501	0.023303080740083252
8000.0	0.01	5.35	0.13	0.73	2.24	0.9195036312626528	0.023722956068733397
8000.0	0.01	5.35	0.13	0.73	2.24	0.9186277312835693	0.02414283139738355
8000.0	0.01	5.35	0.13	0.73	2.24	0.9227022911410321	0.024562706726033695
8000.0	0.01	5.35	0.13	0.73	2.24	0.9319619648926305	0.024982582054683844
8000.0	0.01	5.35	0.13	0.73	2.24	0.9260973604945995	0.025402457383333993
8000.0	0.01	5.35	0.13	0.73	2.24	0.9310842879711381	0.025822332711984145
8000.0	0.01	5.35	0.13	0.73	2.24	0.9411921047483192	0.026242208040634294
8000.0	0.01	5.35	0.13	0.73	2.24	0.9474156033359994	0.02666208336928444
8000.0	0.01	5.35	0.13	0.73	2.24	0.9490678622869121	0.02708195869793459
8000.0	0.01	5.35	0.13	0.73	2.24	0.9572331186219636	0.027501834026584734
8000.0	0.01	5.35	0.13	0.73	2.24	0.9626820515766729	0.027921709355234886
8000.0	0.01	5.35	0.13	0.73	2.24	0.9736653630178078	0.028341584683885035
8000.0	0.01	5.35	0.13	0.73	2.24	0.9695420997862868	0.028761460012535184
8000.0	0.01	5.35	0.13	0.73	2.24	0.9642415120900236	0.029181335341185336
8000.0	0.01	5.35	0.13	0.73	2.24	0.9774428549062	0.02960121066983548
8000.0	0.01	5.35	0.13	0.73	2.24	0.9848481420667182	0.03002108599848563
8000.0	0.01	5.35	0.13	0.73	2.24	0.9915229464366102	0.030440961327135776
8000.0	0.01	5.35	0.13	0.73	2.24	1.0011231443582091	0.030860836655785925
8000.0	0.01	5.35	0.13	0.73	2.24	1.0085056689862257	0.03128071198443608
8000.0	0.01	5.35	0.13	0.73	2.24	1.0085570635213497	0.031700587313086226
8000.0	0.01	5.35	0.13	0.73	2.24	1.0202178798558765	0.032120462641736375
8000.0	0.01	5.35	0.13	0.73	2.24	1.0222808481382395	0.032540337970386524
8000.0	0.01	5.35	0.13	0.73	2.24	1.023799838485442	0.03296021329903667
8000.0	0.01	5.35	0.13	0.73	2.24	1.0263819175732023	0.033380088627686814
8000.0	0.01	5.35	0.13	0.73	2.24	1.023926025956721	0.03379996395633697
8000.0	0.01	5.35	0.13	0.73	2.24	1.0364135130525076	0.03421983928498712
8000.0	0.01	5.35	0.13	0.73	2.24	1.030395683727037	0.03463971461363727
8000.0	0.01	5.35	0.13	0.73	2.24	1.0414320172117058	0.03505958994228741
8000.0	0.01	5.35	0.13	0.73	2.24	1.049084393360812	0.035479465270937566
8000.0	0.01	5.35	0.13	0.73	2.24	1.0350230585055145	0.03589934059958771
8000.0	0.01	5.35	0.13	0.73	2.24	1.0404481633230531	0.03631921592823786
8000.0	0.01	5.35	0.13	0.73	2.24	1.0480606503749001	0.036739091256888005
8000.0	0.01	5.35	0.13	0.73	2.24	1.0525979049034335	0.03715896658553816
8000.0	0.01	5.35	0.13	0.73	2.24	1.0423077183992546	0.03757884191418831
8000.0	0.01	5.35	0.13	0.73	2.24	1.0485824410449711	0.03799871724283845
8000.0	0.01	5.35	0.13	0.73	2.24	1.0515231121515491	0.0384185925714886
8000.0	0.01	5.35	0.13	0.73	2.24	1.0467085211646707	0.03883846790013875
8000.0	0.01	5.35	0.13	0.73	2.24	1.0487378334046888	0.0392583432287889
8000.0	0.01	5.35	0.13	0.73	2.24	1.0417237549314802	0.03967821855743905
8000.0	0.01	5.35	0.13	0.73	2.24	1.0449921717767614	0.040098093886089196
8000.0	0.01	5.35	0.13	0.73	2.24	1.0414775253047113	0.04051796921473935
8000.0	0.01	5.35	0.13	0.73	2.24	1.031659213756259	0.0409378445433895
8000.0	0.01	5.35	0.13	0.73	2.24	1.0367956059758734	0.04135771987203964
8000.0	0.01	5.35	0.13	0.73	2.24	1.0240323352037635	0.04177759520068979
8000.0	0.01	5.35	0.13	0.73	2.24	1.0256967839811406	0.04219747052933994
8000.0	0.01	5.35	0.13	0.73	2.24	1.0271234065213104	0.04261734585799009
8000.0	0.01	5.35	0.13	0.73	2.24	1.0187454649606085	0.04303722118664024
8000.0	0.01	5.35	0.13	0.73	2.24	1.02318877359369	0.04345709651529039
8000.0	0.01	5.35	0.13	0.73	2.24	1.0174846463540026	0.04387697184394053
8000.0	0.01	5.35	0.13	0.73	2.24	1.016088177962949	0.04429684717259068
8000.0	0.01	5.35	0.13	0.73	2.24	1.0159883905300264	0.044716722501240834
8000.0	0.01	5.35	0.13	0.73	2.24	1.003907282965381	0.04513659782989098
8000.0	0.01	5.35	0.13	0.73	2.24	0.9973724463912677	0.04555647315854113
8000.0	0.01	5.35	0.13	0.73	2.24	1.0000513570578744	0.04597634848719128
8000.0	0.01	5.35	0.13	0.73	2.24	0.9983890417212474	0.04639622381584143
8000.0	0.01	5.35	0.13	0.73	2.24	0.9961484201222447	0.04681609914449158
8000.0	0.01	5.35	0.13	0.73	2.24	0.9978927465573021	0.04723597447314172
8000.0	0.01	5.35	0.13	0.73	2.24	1.0000507280479982	0.04765584980179187
8000.0	0.01	5.35	0.13	0.73	2.24	0.9838448563603993	0.048075725130442025
8000.0	0.01	5.35	0.13	0.73	2.24	0.992249252146269	0.048495600459092174
8000.0	0.01	5.35	0.13	0.73	2.24	0.987758768672062	0.04891547578774232
8000.0	0.01	5.35	0.13	0.73	2.24	0.9826006851857237	0.049335351116392465
8000.0	0.01	5.35	0.13	0.73	2.24	0.983988146787601	0.049755226445042613
8000.0	0.01	5.35	0.13	0.73	2.24	0.984214419043459	0.05017510177369276
8000.0	0.01	5.35	0.13	0.73	2.24	0.9735736324901455	0.05059497710234291
8000.0	0.01	5.35	0.13	0.73	2.24	0.9801313647442732	0.05101485243099306
8000.0	0.01	5.35	0.13	0.73	2.24	0.9819796708071044	0.051434727759643216
8000.0	0.01	5.35	0.13	0.73	2.24	0.9759618003826631	0.051854603088293365
8000.0	0.01	5.35	0.13	0.73	2.24	0.9718261074808249	0.052274478416943514
8000.0	0.01	5.35	0.13	0.73	2.24	0.9741330630854659	0.052694353745593656
8000.0	0.01	5.35	0.13	0.73	2.24	0.9751622367481556	0.053114229074243804
8000.0	0.01	5.35	0.13	0.73	2.24	0.9756694662919153	0.05353410440289395
8000.0	0.01	5.35	0.13	0.73	2.24	0.9816018699331235	0.0539539797315441
8000.0	0.01	5.35	0.13	0.73	2.24	0.9796663554362832	0.05437385506019425
8000.0	0.01	5.35	0.13	0.73	2.24	0.9739682145305764	0.05479373038884441
8000.0	0.01	5.35	0.13	0.73	2.24	0.9774621289638327	0.05521360571749454
8000.0	0.01	5.35	0.13	0.73	2.24	0.9795164393928182	0.0556334810461447
8000.0	0.01	5.35	0.13	0.73	2.24	0.9783234776083756	0.05605335637479485
8000.0	0.01	5.35	0.13	0.73	2.24	0.9865148882239795	0.056473231703444995
8000.0	0.01	5.35	0.13	0.73	2.24	0.9830954965924718	0.056893107032095144
8000.0	0.01	5.35	0.13	0.73	2.24	0.9834870987705078	0.05731298236074529
8000.0	0.01	5.35	0.13	0.73	2.24	0.9824605651758614	0.05773285768939544
8000.0	0.01	5.35	0.13	0.73	2.24	0.9902835791108984	0.0581527330180456
8000.0	0.01	5.35	0.13	0.73	2.24	0.9856436610484394	0.05857260834669573
8000.0	0.01	5.35	0.13	0.73	2.24	0.9884773318184805	0.05899248367534589
8000.0	0.01	5.35	0.13	0.73	2.24	0.9920730536530054	0.05941235900399604
8000.0	0.01	5.35	0.13	0.73	2.24	0.9885255730728757	0.059832234332646186
8000.0	0.01	5.35	0.13	0.73	2.24	0.9952237145224619	0.060252109661296335
8000.0	0.01	5.35	0.13	0.73	2.24	0.9926578032746899	0.06067198498994648
8000.0	0.01	5.35	0.13	0.73	2.24	0.9942037715514466	0.061091860318596626
8000.0	0.01	5.35	0.13	0.73	2.24	1.0024500889344101	0.061511735647246775
8000.0	0.01	5.35	0.13	0.73	2.24	1.0009372717501244	0.061931610975896924
8000.0	0.01	5.35	0.13	0.73	2.24	1.0013525913258583	0.06235148630454708
8000.0	0.01	5.35	0.13	0.73	2.24	1.0021672521812788	0.06277136163319723
8000.0	0.01	5.35	0.13	0.73	2.24	1.0124004520539762	0.06319123696184738
8000.0	0.01	5.35	0.13	0.73	2.24	1.0050567290303871	0.06361111229049753
8000.0	0.01	5.35	0.13	0.73	2.24	1.0027906962092532	0.06403098761914766
8000.0	0.01	5.35	0.13	0.73	2.24	1.0076163270648655	0.06445086294779782
8000.0	0.01	5.35	0.13	0.73	2.24	1.0046171600439207	0.06487073827644797
8000.0	0.01	5.35	0.13	0.73	2.24	1.010572754818065	0.06529061360509812
8000.0	0.01	5.35	0.13	0.73	2.24	1.012662472228951	0.06571048893374827
8000.0	0.01	5.35	0.13	0.73	2.24	1.0076276320698399	0.06613036426239842
8000.0	0.01	5.35	0.13	0.73	2.24	1.0115859609379276	0.06655023959104855
8000.0	0.01	5.35	0.13	0.73	2.24	1.012351928930972	0.0669701149196987
8000.0	0.01	5.35	0.13	0.73	2.24	1.0118216713833907	0.06738999024834885
8000.0	0.01	5.35	0.13	0.73	2.24	1.011767330096187	0.06780986557699901
8000.0	0.01	5.35	0.13	0.73	2.24	1.016252449504377	0.06822974090564916
8000.0	0.01	5.35	0.13	0.73	2.24	1.0127787020600552	0.06864961623429931
8000.0	0.01	5.35	0.13	0.73	2.24	1.016427501667456	0.06906949156294946
8000.0	0.01	5.35	0.13	0.73	2.24	1.0092394144202042	0.06948936689159961
8000.0	0.01	5.35	0.13	0.73	2.24	1.0110593458851547	0.06990924222024975
8000.0	0.01	5.35	0.13	0.73	2.24	1.0112269545581964	0.0703291175488999
8000.0	0.01	5.35	0.13	0.73	2.24	1.013945803724892	0.07074899287755004
8000.0	0.01	5.35	0.13	0.73	2.24	1.0117556879955862	0.0711688682062002
8000.0	0.01	5.35	0.13	0.73	2.24	1.0140637847736798	0.07158874353485035
8000.0	0.01	5.35	0.13	0.73	2.24	1.0063803891752474	0.07200861886350049
8000.0	0.01	5.35	0.13	0.73	2.24	1.0056107091846924	0.07242849419215064
8000.0	0.01	5.35	0.13	0.73	2.24	1.00954653286483	0.07284836952080079
8000.0	0.01	5.35	0.13	0.73	2.24	1.0038878647252019	0.07326824484945094
8000.0	0.01	5.35	0.13	0.73	2.24	0.9984104695024791	0.07368812017810109
8000.0	0.01	5.35	0.13	0.73	2.24	1.0056050146207611	0.07410799550675123
8000.0	0.01	5.35	0.13	0.73	2.24	1.0023242284769556	0.0745278708354014
8000.0	0.01	5.35	0.13	0.73	2.24	1.0048304163570978	0.07494774616405155
8000.0	0.01	5.35	0.13	0.73	2.24	1.0052033041265955	0.07536762149270168
8000.0	0.01	5.35	0.13	0.73	2.24	1.0054882824599516	0.07578749682135183
8000.0	0.01	5.35	0.13	0.73	2.24	1.0024976165554886	0.07620737215000198
8000.0	0.01	5.35	0.13	0.73	2.24	0.9994892610385311	0.07662724747865213
8000.0	0.01	5.35	0.13	0.73	2.24	0.9980496153095764	0.07704712280730228
8000.0	0.01	5.35	0.13	0.73	2.24	0.9969847076752679	0.07746699813595243
8000.0	0.01	5.35	0.13	0.73	2.24	0.9958849732334504	0.07788687346460257
8000.0	0.01	5.35	0.13	0.73	2.24	0.9976339502863605	0.07830674879325272
8000.0	0.01	5.35	0.13	0.73	2.24	1.0003855792493508	0.07872662412190287
8000.0	0.01	5.35	0.13	0.73	2.24	0.9929192356413156	0.07914649945055302
8000.0	0.01	5.35	0.13	0.73	2.24	0.9934053375121247	0.07956637477920317
8000.0	0.01	5.35	0.13	0.73	2.24	0.9961522907509887	0.07998625010785332
8000.0	0.01	5.35	0.13	0.73	2.24	0.9939257902934497	0.08040612543650347
8000.0	0.01	5.35	0.13	0.73	2.24	0.9900696577187834	0.08082600076515362
8000.0	0.01	5.35	0.13	0.73	2.24	0.9935787126343533	0.08124587609380378
8000.0	0.01	5.35	0.13	0.73	2.24	0.9964909549065135	0.08166575142245393
8000.0	0.01	5.35	0.13	0.73	2.24	0.9904676056446646	0.08208562675110408
8000.0	0.01	5.35	0.13	0.73	2.24	0.9930894345590391	0.08250550207975421
8000.0	0.01	5.35	0.13	0.73	2.24	0.9942398160850938	0.08292537740840436
8000.0	0.01	5.35	0.13	0.73	2.24	0.9978357002724961	0.08334525273705451
8000.0	0.01	5.35	0.13	0.73	2.24	0.9893633379389773	0.08376512806570466
8000.0	0.01	5.35	0.13	0.73	2.24	0.9895395130236616	0.08418500339435481
8000.0	0.01	5.35	0.13	0.73	2.24	0.9917676817161085	0.08460487872300496
8000.0	0.01	5.35	0.13	0.73	2.24	0.9966582456266437	0.0850247540516551
8000.0	0.01	5.35	0.13	0.73	2.24	0.9972268519161499	0.08544462938030525
8000.0	0.01	5.35	0.13	0.73	2.24	0.9910017984421962	0.0858645047089554
8000.0	0.01	5.35	0.13	0.73	2.24	0.9962815507947984	0.08628438003760555
8000.0	0.01	5.35	0.13	0.73	2.24	0.9989447934716744	0.0867042553662557
8000.0	0.01	5.35	0.13	0.73	2.24	0.9955840686819344	0.08712413069490585
8000.0	0.01	5.35	0.13	0.73	2.24	0.9922882259205557	0.08754400602355598
8000.0	0.01	5.35	0.13	0.73	2.24	0.9971648969168765	0.08796388135220613
8000.0	0.01	5.35	0.13	0.73	2.24	0.9975301317123362	0.08838375668085628
8000.0	0.01	5.35	0.13	0.73	2.24	1.0050648826400266	0.08880363200950643
8000.0	0.01	5.35	0.13	0.73	2.24	0.9992068556479424	0.0892235073381566
8000.0	0.01	5.35	0.13	0.73	2.24	1.0087089626102872	0.08964338266680674
8000.0	0.01	5.35	0.13	0.73	2.24	1.0047489777163368	0.09006325799545689
8000.0	0.01	5.35	0.13	0.73	2.24	1.0035948900114655	0.09048313332410704
8000.0	0.01	5.35	0.13	0.73	2.24	1.0058165853277086	0.09090300865275719
8000.0	0.01	5.35	0.13	0.73	2.24	1.0055560214348889	0.09132288398140734
8000.0	0.01	5.35	0.13	0.73	2.24	1.0094357341651403	0.09174275931005749
8000.0	0.01	5.35	0.13	0.73	2.24	1.0132799953701446	0.09216263463870764
8000.0	0.01	5.35	0.13	0.73	2.24	1.007100497162053	0.09258250996735778
8000.0	0.01	5.35	0.13	0.73	2.24	1.0066113187136505	0.09300238529600793
8000.0	0.01	5.35	0.13	0.73	2.24	1.0097538255578444	0.09342226062465808
8000.0	0.01	5.35	0.13	0.73	2.24	1.0017975769321166	0.09384213595330822
8000.0	0.01	5.35	0.13	0.73	2.24	1.020919155073319	0.09426201128195837
8000.0	0.01	5.35	0.13	0.73	2.24	1.0009031967795048	0.09468188661060851
8000.0	0.01	5.35	0.13	0.73	2.24	0.996668724651712	0.09510176193925866
8000.0	0.01	5.35	0.13	0.73	2.24	1.0004555114415172	0.09552163726790881
8000.0	0.01	5.35	0.13	0.73	2.24	1.010440098078159	0.09594151259655898
8000.0	0.01	5.35	0.13	0.73	2.24	1.0077598950867486	0.09636138792520912
8000.0	0.01	5.35	0.13	0.73	2.24	1.0138589428022975	0.09678126325385927
8000.0	0.01	5.35	0.13	0.73	2.24	1.0006734569339608	0.09720113858250942
8000.0	0.01	5.35	0.13	0.73	2.24	1.0127935911221586	0.09762101391115957
8000.0	0.01	5.35	0.13	0.73	2.24	1.002592849620136	0.09804088923980972
8000.0	0.01	5.35	0.13	0.73	2.24	0.9862048249072597	0.09846076456845987
8000.0	0.01	5.35	0.13	0.73	2.24	0.992312552821904	0.09888063989711
8000.0	0.01	5.35	0.13	0.73	2.24	0.9868833149629815	0.09930051522576015
8000.0	0.01	5.35	0.13	0.73	2.24	1.0105336792192707	0.0997203905544103
8000.0	0.01	5.35	0.13	0.73	2.24	0.9954511757466481	0.10014026588306045
8000.0	0.01	5.35	0.13	0.73	2.24	0.9842291920381184	0.1005601412117106
8000.0	0.01	5.35	0.13	0.73	2.24	1.0100846184626668	0.10098001654036075
8000.0	0.01	5.35	0.13	0.73	2.24	1.0188349396006968	0.1013998918690109
8000.0	0.01	5.35	0.13	0.73	2.24	0.9822581224074469	0.10181976719766105
8000.0	0.01	5.35	0.13	0.73	2.24	0.983472512588914	0.1022396425263112
8000.0	0.01	5.35	0.13	0.73	2.24	0.9919079190872488	0.10265951785496136
8000.0	0.01	5.35	0.13	0.73	2.24	0.9789871232722606	0.1030793931836115
8000.0	0.01	5.35	0.13	0.73	2.24	0.9812759681753008	0.10349926851226166
8000.0	0.01	5.35	0.13	0.73	2.24	0.9847277191208936	0.1039191438409118
8000.0	0.01	5.35	0.13	0.73	2.24	1.017955406014326	0.10433901916956195
8000.0	0.01	5.35	0.13	0.73	2.24	0.98634979067554	0.1047588944982121
8000.0	0.01	5.35	0.13	0.73	2.24	0.9468542606009953	0.10517876982686224
8000.0	0.01	5.35	0.13	0.73	2.24	0.9887542853925754	0.10559864515551239
8000.0	0.01	5.35	0.13	0.73	2.24	0.9956490218969318	0.10601852048416253
8000.0	0.01	5.35	0.13	0.73	2.24	0.978210477630246	0.10643839581281268
8000.0	0.01	5.35	0.13	0.73	2.24	0.9422027854447228	0.10685827114146283
8000.0	0.01	5.35	0.13	0.73	2.24	1.0442952869442195	0.10727814647011298
8000.0	0.01	5.35	0.13	0.73	2.24	0.8769137925853165	0.10769802179876313
8000.0	0.01	5.35	0.13	0.73	2.24	1.087043529066851	0.10811789712741328
8000.0	0.01	5.35	0.13	0.73	2.24	0.9665118686456246	0.10853777245606343
8000.0	0.01	5.35	0.25	0.73	4.28	1.668097100535955	0.000629812992975223
8000.0	0.01	5.35	0.25	0.73	4.28	2.178376653951125	0.0010496883216253715
8000.0	0.01	5.35	0.25	0.73	4.28	2.7328996811728907	0.0014695636502755204
8000.0	0.01	5.35	0.25	0.73	4.28	2.752916487210727	0.0018894389789256688
8000.0	0.01	5.35	0.25	0.73	4.28	2.799481133705247	0.0023093143075758175
8000.0	0.01	5.35	0.25	0.73	4.28	2.8878215402383915	0.002729189636225966
8000.0	0.01	5.35	0.25	0.73	4.28	3.2294949063293354	0.003149064964876115
8000.0	0.01	5.35	0.25	0.73	4.28	3.596218505847385	0.0035689402935262637
8000.0	0.01	5.35	0.25	0.73	4.28	3.3779668523935413	0.0039888156221764125
8000.0	0.01	5.35	0.25	0.73	4.28	3.5815422196199584	0.0044086909508265605
8000.0	0.01	5.35	0.25	0.73	4.28	3.6967793450982285	0.004828566279476709
8000.0	0.01	5.35	0.25	0.73	4.28	3.4790525557762852	0.005248441608126859
8000.0	0.01	5.35	0.25	0.73	4.28	3.300725847562965	0.005668316936777007
8000.0	0.01	5.35	0.25	0.73	4.28	3.352003269028866	0.006088192265427155
8000.0	0.01	5.35	0.25	0.73	4.28	3.2880162423722177	0.006508067594077305
8000.0	0.01	5.35	0.25	0.73	4.28	2.9060788089553395	0.006927942922727453
8000.0	0.01	5.35	0.25	0.73	4.28	2.8018176731340754	0.007347818251377603
8000.0	0.01	5.35	0.25	0.73	4.28	2.56265623023737	0.007767693580027751
8000.0	0.01	5.35	0.25	0.73	4.28	2.465464806795562	0.008187568908677898
8000.0	0.01	5.35	0.25	0.73	4.28	2.2126015230658	0.008607444237328048
8000.0	0.01	5.35	0.25	0.73	4.28	2.1122382239283963	0.009027319565978196
8000.0	0.01	5.35	0.25	0.73	4.28	1.8770167182992252	0.009447194894628346
8000.0	0.01	5.35	0.25	0.73	4.28	1.7919642473199895	0.009867070223278493
8000.0	0.01	5.35	0.25	0.73	4.28	1.6702122618354758	0.010286945551928644
8000.0	0.01	5.35	0.25	0.73	4.28	1.5907432395910783	0.010706820880578791
8000.0	0.01	5.35	0.25	0.73	4.28	1.464662103663617	0.011126696209228938
8000.0	0.01	5.35	0.25	0.73	4.28	1.361648698332853	0.011546571537879089
8000.0	0.01	5.35	0.25	0.73	4.28	1.250257919779916	0.011966446866529236
8000.0	0.01	5.35	0.25	0.73	4.28	1.2005050650030011	0.012386322195179385
8000.0	0.01	5.35	0.25	0.73	4.28	1.1335980991539822	0.012806197523829534
8000.0	0.01	5.35	0.25	0.73	4.28	1.027340871719408	0.013226072852479684
8000.0	0.01	5.35	0.25	0.73	4.28	0.9749198700649254	0.01364594818112983
8000.0	0.01	5.35	0.25	0.73	4.28	0.9375665144576627	0.01406582350977998
8000.0	0.01	5.35	0.25	0.73	4.28	0.91099573178584	0.014485698838430129
8000.0	0.01	5.35	0.25	0.73	4.28	0.8355484680452306	0.014905574167080278
8000.0	0.01	5.35	0.25	0.73	4.28	0.8252780318520371	0.015325449495730425
8000.0	0.01	5.35	0.25	0.73	4.28	0.8043414444641755	0.015745324824380576
8000.0	0.01	5.35	0.25	0.73	4.28	0.7737753884584854	0.016165200153030725
8000.0	0.01	5.35	0.25	0.73	4.28	0.7534238019494816	0.01658507548168087
8000.0	0.01	5.35	0.25	0.73	4.28	0.72845273996464	0.017004950810331022
8000.0	0.01	5.35	0.25	0.73	4.28	0.7058325598810131	0.01742482613898117
8000.0	0.01	5.35	0.25	0.73	4.28	0.7019279968183065	0.017844701467631317
8000.0	0.01	5.35	0.25	0.73	4.28	0.694458720283417	0.018264576796281465
8000.0	0.01	5.35	0.25	0.73	4.28	0.6872586325628992	0.018684452124931618
8000.0	0.01	5.35	0.25	0.73	4.28	0.6731610377787942	0.019104327453581763
8000.0	0.01	5.35	0.25	0.73	4.28	0.6603537554361739	0.019524202782231912
8000.0	0.01	5.35	0.25	0.73	4.28	0.6745736741197832	0.01994407811088206
8000.0	0.01	5.35	0.25	0.73	4.28	0.6655178186134275	0.020363953439532213
8000.0	0.01	5.35	0.25	0.73	4.28	0.6732524069543607	0.02078382876818236
8000.0	0.01	5.35	0.25	0.73	4.28	0.6756674459197924	0.021203704096832508
8000.0	0.01	5.35	0.25	0.73	4.28	0.6697099720820091	0.021623579425482656
8000.0	0.01	5.35	0.25	0.73	4.28	0.6682602117446276	0.022043454754132802
8000.0	0.01	5.35	0.25	0.73	4.28	0.6784106007544082	0.022463330082782954
8000.0	0.01	5.35	0.25	0.73	4.28	0.6820754288058795	0.022883205411433103
8000.0	0.01	5.35	0.25	0.73	4.28	0.6788934271569227	0.023303080740083252
8000.0	0.01	5.35	0.25	0.73	4.28	0.6980444845972537	0.023722956068733397
8000.0	0.01	5.35	0.25	0.73	4.28	0.7000231428122844	0.02414283139738355
8000.0	0.01	5.35	0.25	0.73	4.28	0.707076055263954	0.024562706726033695
8000.0	0.01	5.35	0.25	0.73	4.28	0.7246212157180058	0.024982582054683844
8000.0	0.01	5.35	0.25	0.73	4.28	0.7348153549446584	0.025402457383333993
8000.0	0.01	5.35	0.25	0.73	4.28	0.7433400413366165	0.025822332711984145
8000.0	0.01	5.35	0.25	0.73	4.28	0.768714986408467	0.026242208040634294
8000.0	0.01	5.35	0.25	0.73	4.28	0.7673973438194055	0.02666208336928444
8000.0	0.01	5.35	0.25	0.73	4.28	0.7865988946084768	0.02708195869793459
8000.0	0.01	5.35	0.25	0.73	4.28	0.80387874296951	0.027501834026584734
8000.0	0.01	5.35	0.25	0.73	4.28	0.8243220473056395	0.027921709355234886
8000.0	0.01	5.35	0.25	0.73	4.28	0.8460400082497685	0.028341584683885035
8000.0	0.01	5.35	0.25	0.73	4.28	0.8557821425057176	0.028761460012535184
8000.0	0.01	5.35	0.25	0.73	4.28	0.8764251701760036	0.029181335341185336
8000.0	0.01	5.35	0.25	0.73	4.28	0.8926841353310525	0.02960121066983548
8000.0	0.01	5.35	0.25	0.73	4.28	0.9140915912642982	0.03002108599848563
8000.0	0.01	5.35	0.25	0.73	4.28	0.9438032519251918	0.030440961327135776
8000.0	0.01	5.35	0.25	0.73	4.28	0.9607773356312344	0.030860836655785925
8000.0	0.01	5.35	0.25	0.73	4.28	0.9878785886913575	0.03128071198443608
8000.0	0.01	5.35	0.25	0.73	4.28	1.0050453500490844	0.031700587313086226
8000.0	0.01	5.35	0.25	0.73	4.28	1.0297840081087577	0.032120462641736375
8000.0	0.01	5.35	0.25	0.73	4.28	1.0539090056991138	0.032540337970386524
8000.0	0.01	5.35	0.25	0.73	4.28	1.0737571965404091	0.03296021329903667
8000.0	0.01	5.35	0.25	0.73	4.28	1.1009621649931447	0.033380088627686814
8000.0	0.01	5.35	0.25	0.73	4.28	1.1191701090410726	0.03379996395633697
8000.0	0.01	5.35	0.25	0.73	4.28	1.126169645944132	0.03421983928498712
8000.0	0.01	5.35	0.25	0.73	4.28	1.1508532126500624	0.03463971461363727
