<X> <Y>
3.806250000000000e+00 2.742472964871897e+07
3.812500000000000e+00 2.731192101009396e+07
3.818750000000000e+00 2.715971356685416e+07
3.825000000000000e+00 2.697553590787089e+07
3.831250000000000e+00 2.676620876934043e+07
3.837500000000000e+00 2.653800729096547e+07
3.843750000000000e+00 2.629558116109833e+07
3.850000000000000e+00 2.604262713863596e+07
3.856250000000000e+00 2.578285871710230e+07
3.862500000000000e+00 2.551998780172426e+07
3.868750000000000e+00 2.525777248278328e+07
3.875000000000000e+00 2.499957122060761e+07
3.881250000000000e+00 2.474761501356321e+07
3.887500000000000e+00 2.450234688445239e+07
3.893750000000000e+00 2.426267169529940e+07
3.900000000000000e+00 2.402559928351581e+07
3.906250000000000e+00 2.378801300150385e+07
3.912500000000000e+00 2.354717556785938e+07
3.918750000000000e+00 2.330154470742344e+07
3.925000000000000e+00 2.305101869384994e+07
3.931250000000000e+00 2.279664935044931e+07
3.937500000000000e+00 2.254003799648832e+07
3.943750000000000e+00 2.228269481238416e+07
3.950000000000000e+00 2.202600591943618e+07
3.956250000000000e+00 2.177059550214660e+07
3.962500000000000e+00 2.151759086216784e+07
