<X> <Y>
2.128675049639618e-02 6.738019125559186e+05
2.131946287135191e-02 6.722000020294244e+05
2.135222551699011e-02 6.705970260434654e+05
2.138503851056418e-02 6.689929961049485e+05
2.141790192944621e-02 6.673879237838465e+05
2.145081585112718e-02 6.657818207131801e+05
2.148378035321721e-02 6.641746985889962e+05
2.151679551344563e-02 6.625665691703458e+05
2.154986140966125e-02 6.609574442792585e+05
2.158297811983250e-02 6.593473358007120e+05
2.161614572204762e-02 6.577362556826005e+05
2.164936429451489e-02 6.561242159356991e+05
2.168263391556275e-02 6.545112286336244e+05
2.171595466363999e-02 6.528973059127975e+05
2.174932661731600e-02 6.512824599723927e+05
2.178274985528089e-02 6.496667030742950e+05
2.181622445634568e-02 6.480500475430483e+05
2.184975049944254e-02 6.464325057657992e+05
2.188332806362491e-02 6.448140901922422e+05
2.191695722806773e-02 6.431948133345582e+05
2.195063807206760e-02 6.415746877673509e+05
2.198437067504297e-02 6.399537261275805e+05
2.201815511653438e-02 6.383319411144906e+05
2.205199147620456e-02 6.367093454895386e+05
2.208587983383867e-02 6.350859520763172e+05
2.211982026934450e-02 6.334617737604708e+05
2.215381286275262e-02 6.318368234896172e+05
2.218785769421659e-02 6.302111142732571e+05
2.222195484401314e-02 6.285846591826837e+05
2.225610439254239e-02 6.269574713508885e+05
2.229030642032798e-02 6.253295639724649e+05
2.232456100801732e-02 6.237009503035061e+05
2.235886823638172e-02 6.220716436615008e+05
2.239322818631669e-02 6.204416574252236e+05
2.242764093884198e-02 6.188110050346249e+05
2.246210657510185e-02 6.171796999907159e+05
2.249662517636533e-02 6.155477558554460e+05
2.253119682402627e-02 6.139151862515836e+05
2.256582159960363e-02 6.122820048625882e+05
2.260049958474163e-02 6.106482254324810e+05
2.263523086120996e-02 6.090138617657094e+05
2.267001551090399e-02 6.073789277270094e+05
2.270485361584492e-02 6.057434372412664e+05
2.273974525817999e-02 6.041074042933682e+05
2.277469052018272e-02 6.024708429280547e+05
2.280968948425303e-02 6.008337672497677e+05
2.284474223291745e-02 5.991961914224924e+05
2.287984884882938e-02 5.975581296695954e+05
2.291500941476922e-02 5.959195962736632e+05
2.295022401364455e-02 5.942806055763307e+05
2.298549272849041e-02 5.926411719781104e+05
2.302081564246939e-02 5.910013099382152e+05
2.305619283887195e-02 5.893610339743757e+05
2.309162440111647e-02 5.877203586626594e+05
2.312711041274957e-02 5.860792986372801e+05
2.316265095744626e-02 5.844378685904035e+05
2.319824611901011e-02 5.827960832719527e+05
2.323389598137350e-02 5.811539574894062e+05
2.326960062859777e-02 5.795115061075934e+05
2.330536014487347e-02 5.778687440484827e+05
2.334117461452052e-02 5.762256862909712e+05
2.337704412198840e-02 5.745823478706650e+05
2.341296875185637e-02 5.729387438796585e+05
2.344894858883370e-02 5.712948894663051e+05
2.348498371775981e-02 5.696507998349908e+05
2.352107422360448e-02 5.680064902458965e+05
2.355722019146812e-02 5.663619760147592e+05
2.359342170658188e-02 5.647172725126290e+05
2.362967885430788e-02 5.630723951656218e+05
2.366599172013944e-02 5.614273594546646e+05
2.370236038970125e-02 5.597821809152424e+05
2.373878494874961e-02 5.581368751371324e+05
2.377526548317258e-02 5.564914577641429e+05
2.381180207899019e-02 5.548459444938413e+05
2.384839482235473e-02 5.532003510772780e+05
2.388504379955081e-02 5.515546933187102e+05
2.392174909699567e-02 5.499089870753181e+05
2.395851080123936e-02 5.482632482569122e+05
2.399532899896492e-02 5.466174928256474e+05
2.403220377698861e-02 5.449717367957208e+05
2.406913522226009e-02 5.433259962330719e+05
2.410612342186264e-02 5.416802872550760e+05
2.414316846301341e-02 5.400346260302309e+05
2.418027043306352e-02 5.383890287778442e+05
2.421742941949834e-02 5.367435117677117e+05
2.425464550993773e-02 5.350980913197902e+05
2.429191879213614e-02 5.334527838038714e+05
2.432924935398291e-02 5.318076056392430e+05
2.436663728350242e-02 5.301625732943540e+05
2.440408266885436e-02 5.285177032864651e+05
2.444158559833386e-02 5.268730121813050e+05
2.447914616037176e-02 5.252285165927135e+05
2.451676444353478e-02 5.235842331822847e+05
2.455444053652577e-02 5.219401786590011e+05
2.459217452818387e-02 5.202963697788682e+05
2.462996650748473e-02 5.186528233445413e+05
2.466781656354078e-02 5.170095562049444e+05
2.470572478560137e-02 5.153665852548911e+05
2.474369126305299e-02 5.137239274346955e+05
2.478171608541950e-02 5.120815997297785e+05
2.481979934236234e-02 5.104396191702725e+05
2.485794112368076e-02 5.087980028306158e+05
2.489614151931198e-02 5.071567678291483e+05
2.493440061933141e-02 5.055159313276972e+05
2.497271851395295e-02 5.038755105311594e+05
2.501109529352908e-02 5.022355226870805e+05
2.504953104855114e-02 5.005959850852275e+05
2.508802586964955e-02 4.989569150571529e+05
2.512657984759400e-02 4.973183299757612e+05
2.516519307329365e-02 4.956802472548657e+05
2.520386563779739e-02 4.940426843487390e+05
2.524259763229400e-02 4.924056587516629e+05
2.528138914811245e-02 4.907691879974667e+05
2.532024027672199e-02 4.891332896590700e+05
2.535915110973247e-02 4.874979813480112e+05
